Station name,Victoria Bridge - Old
Station number,"730507"
External number,---
River,River Kent
Operator,---
NGR,SD5179193065
Easting,"351791"
Northing,"493065"
Parameter-name,SG [Stage]
Parameter Type,Stage
Time series name,tsm(CLA/730507/SG/15m.Cmd.RelAbs.P);Round(3)
Time series unit,m
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/12/2015 00:00:00 to 01/01/2016 00:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value [m],State of value,Interpolation,Absolute value [mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
09/12/2015 00:30:00,1.63,G;Ed,102,42.47,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 00:45:00,1.624,G;Ed,102,42.464,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:00:00,1.624,G;Ed,102,42.464,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:15:00,1.623,G;Ed,102,42.463,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:30:00,1.62,G;Ed,102,42.46,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 01:45:00,1.616,G;Ed,102,42.456,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:00:00,1.611,G;Ed,102,42.451,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:15:00,1.611,G;Ed,102,42.451,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:30:00,1.608,G;Ed,102,42.448,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 02:45:00,1.607,G;Ed,102,42.447,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:00:00,1.605,G;Ed,102,42.445,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:15:00,1.6,G;Ed,102,42.44,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:30:00,1.601,G;Ed,102,42.441,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 03:45:00,1.597,G;Ed,102,42.437,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:00:00,1.596,G;Ed,102,42.436,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:15:00,1.594,G;Ed,102,42.434,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:30:00,1.591,G;Ed,102,42.431,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 04:45:00,1.591,G;Ed,102,42.431,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:00:00,1.59,G;Ed,102,42.43,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:15:00,1.59,G;Ed,102,42.43,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:30:00,1.585,G;Ed,102,42.425,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 05:45:00,1.581,G;Ed,102,42.421,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:00:00,1.582,G;Ed,102,42.422,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:15:00,1.58,G;Ed,102,42.42,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:30:00,1.579,G;Ed,102,42.419,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 06:45:00,1.576,G;Ed,102,42.416,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:00:00,1.576,G;Ed,102,42.416,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:15:00,1.577,G;Ed,102,42.417,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:30:00,1.574,G;Ed,102,42.414,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 07:45:00,1.577,G;Ed,102,42.417,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:00:00,1.577,G;Ed,102,42.417,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:15:00,1.576,G;Ed,102,42.416,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:30:00,1.578,G;Ed,102,42.418,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 08:45:00,1.579,G;Ed,102,42.419,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:00:00,1.581,G;Ed,102,42.421,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:15:00,1.582,G;Ed,102,42.422,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:30:00,1.588,G;Ed,102,42.428,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 09:45:00,1.59,G;Ed,102,42.43,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:00:00,1.598,G;Ed,102,42.438,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:15:00,1.613,G;Ed,102,42.453,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:30:00,1.626,G;Ed,102,42.466,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 10:45:00,1.649,G;Ed,102,42.489,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:00:00,1.675,G;Ed,102,42.515,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:15:00,1.701,G;Ed,102,42.541,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:30:00,1.73,G;Ed,102,42.57,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 11:45:00,1.75,G;Ed,102,42.59,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:00:00,1.766,G;Ed,102,42.606,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:15:00,1.774,G;Ed,102,42.614,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:30:00,1.776,G;Ed,102,42.616,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 12:45:00,1.774,G;Ed,102,42.614,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:00:00,1.77,G;Ed,102,42.61,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:15:00,1.776,G;Ed,102,42.616,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:30:00,1.768,G;Ed,102,42.608,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 13:45:00,1.767,G;Ed,102,42.607,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:00:00,1.761,G;Ed,102,42.601,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:15:00,1.749,G;Ed,102,42.589,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:30:00,1.744,G;Ed,102,42.584,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 14:45:00,1.739,G;Ed,102,42.579,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:00:00,1.727,G;Ed,102,42.567,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:15:00,1.717,G;Ed,102,42.557,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:30:00,1.712,G;Ed,102,42.552,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 15:45:00,1.707,G;Ed,102,42.547,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:00:00,1.698,G;Ed,102,42.538,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:15:00,1.694,G;Ed,102,42.534,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:30:00,1.683,G;Ed,102,42.523,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 16:45:00,1.681,G;Ed,102,42.521,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:00:00,1.673,G;Ed,102,42.513,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:15:00,1.669,G;Ed,102,42.509,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:30:00,1.664,G;Ed,102,42.504,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 17:45:00,1.662,G;Ed,102,42.502,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:00:00,1.655,G;Ed,102,42.495,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:15:00,1.65,G;Ed,102,42.49,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:30:00,1.652,G;Ed,102,42.492,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 18:45:00,1.652,G;Ed,102,42.492,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:00:00,1.657,G;Ed,102,42.497,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:15:00,1.661,G;Ed,102,42.501,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:30:00,1.663,G;Ed,102,42.503,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 19:45:00,1.66,G;Ed,102,42.5,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:00:00,1.67,G;Ed,102,42.51,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:15:00,1.673,G;Ed,102,42.513,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:30:00,1.685,G;Ed,102,42.525,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 20:45:00,1.708,G;Ed,102,42.548,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:00:00,1.739,G;Ed,102,42.579,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:15:00,1.797,G;Ed,102,42.637,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:30:00,1.839,G;Ed,102,42.679,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 21:45:00,1.873,G;Ed,102,42.713,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:00:00,1.893,G;Ed,102,42.733,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:15:00,1.898,G;Ed,102,42.738,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:30:00,1.895,G;Ed,102,42.735,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 22:45:00,1.9,G;Ed,102,42.74,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:00:00,1.903,G;Ed,102,42.743,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:15:00,1.909,G;Ed,102,42.749,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:30:00,1.933,G;Ed,102,42.773,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
09/12/2015 23:45:00,1.948,G;Ed,102,42.788,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 00:00:00,1.966,G;Ed,102,42.806,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 00:15:00,1.99,G;Ed,102,42.83,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 00:30:00,2.027,G;Ed,102,42.867,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 00:45:00,2.066,G;Ed,102,42.906,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 01:00:00,2.103,G;Ed,102,42.943,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 01:15:00,2.144,G;Ed,102,42.984,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 01:30:00,2.163,G;Ed,102,43.003,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 01:45:00,2.177,G;Ed,102,43.017,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 02:00:00,2.194,G;Ed,102,43.034,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 02:15:00,2.201,G;Ed,102,43.041,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 02:30:00,2.222,G;Ed,102,43.062,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 02:45:00,2.235,G;Ed,102,43.075,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 03:00:00,2.236,G;Ed,102,43.076,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 03:15:00,2.249,G;Ed,102,43.089,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 03:30:00,2.247,G;Ed,102,43.087,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 03:45:00,2.239,G;Ed,102,43.079,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 04:00:00,2.248,G;Ed,102,43.088,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 04:15:00,2.231,G;Ed,102,43.071,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 04:30:00,2.226,G;Ed,102,43.066,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 04:45:00,2.217,G;Ed,102,43.057,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 05:00:00,2.205,G;Ed,102,43.045,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 05:15:00,2.2,G;Ed,102,43.04,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 05:30:00,2.187,G;Ed,102,43.027,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 05:45:00,2.179,G;Ed,102,43.019,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 06:00:00,2.168,G;Ed,102,43.008,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 06:15:00,2.143,G;Ed,102,42.983,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 06:30:00,2.136,G;Ed,102,42.976,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 06:45:00,2.113,G;Ed,102,42.953,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 07:00:00,2.093,G;Ed,102,42.933,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 07:15:00,2.071,G;Ed,102,42.911,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 07:30:00,2.053,G;Ed,102,42.893,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 07:45:00,2.032,G;Ed,102,42.872,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 08:00:00,2.022,G;Ed,102,42.862,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 08:15:00,1.999,G;Ed,102,42.839,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 08:30:00,1.984,G;Ed,102,42.824,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 08:45:00,1.963,G;Ed,102,42.803,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 09:00:00,1.948,G;Ed,102,42.788,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
10/12/2015 09:15:00,1.934,G;Ed,102,42.774,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
